1,2,3,4,5,6,7
14.586304944489829,14.446077544929567,13.9904686706818,14.1528252323166,13.533296736375819,14.162881066618572,14.381080564652983
14.554870431570372,13.908111994562127,13.22308334172007,13.550907170097215,14.348149197259659,13.742271892303037,14.067958173855258
14.603325620295232,13.629750221408063,14.175363349658305,13.839846576248611,13.875536123182842,14.209727548387443,13.776319028635411
14.98517081555133,13.74470208280925,14.0562682924312,13.956716740113277,14.229725019096453,13.852850434292437,13.93111299131852
14.376909239278525,13.962407182106658,13.55858421112053,13.886171892749768,14.14220777753037,14.286929090421056,14.8583152277503
14.384041947808148,14.00438340001233,13.984736579519772,14.334290899485648,13.59453873367637,14.088667378600137,14.128242937686514
14.815877369708211,14.308800558718014,14.323910091603146,13.586226600761274,13.994559553504638,13.728196910687421,13.947927114342002
15.770434784922744,13.773973004152154,14.001208389651243,14.079441006228855,13.849400256357463,14.004151519065154,14.73129853639637
14.963237796716417,14.432962628628935,13.263228516252955,13.807657667440983,13.401307589887168,14.63258770365197,14.751216743642852
14.14457687463823,13.985093008705956,14.13956986003988,14.012493412071883,14.672773272221043,13.43094636303461,14.130254713848032
14.130961308713502,14.342077471690777,13.40301929088497,13.693419604883555,14.195862129362203,14.179408029221463,13.993805852358536
14.726242209033636,14.086713464659956,13.55581766399029,13.742308384006304,14.652721321065775,13.6477333243315,14.29606021919726
15.219548894165808,14.96670240326822,14.084861788994994,13.866235463479624,13.823455569325942,13.73370291184387,14.365979199709615
14.282861560231543,14.076863699930925,13.589538437491989,13.347087544546811,14.153127639338726,13.676644832456407,14.331709695246374
14.2370149788432,14.213905880036705,14.189603172640393,14.362536799692355,14.153113948115427,13.811539598449514,13.92198624027827
14.024409762053923,13.478899824352567,13.462041729853375,13.289953574535021,14.190948645107413,14.009686202015512,14.251705401440677
14.134066624921505,14.023150228274288,14.315616491130266,14.517813678488482,13.737357753061373,13.814400683072048,13.651630164784128
14.804293945109093,14.165945484938039,13.681382498235424,13.414195616094535,14.10688600250647,14.137583875344209,14.594717308001009
13.83765788109955,14.121488958369527,13.87377944229699,13.513281735091972,14.319603373918826,13.764476100220017,13.81324866986859
14.376162512326989,14.221763801867123,14.091293447203483,14.579844673119672,14.16583978338826,14.207482919937059,14.62661401952776
14.870576603084315,13.478572038201003,13.61989736982873,13.93876699791769,13.696189627837807,13.92201703128865,14.171897828448811
14.402133962964884,13.895317789195246,14.103832761817305,13.653936062991114,13.301619260622326,14.132494779348717,14.376092098586668
14.387181229474487,13.79860758706236,13.579011089370079,13.4903907587195,14.28135257283553,13.761068857244641,15.06768063582514
14.110424892238818,13.452502051661043,14.024753610923485,14.207063096409977,13.94192497303026,13.604258419536084,14.301332511074127
14.08745396027194,12.703090398278878,13.57799116531537,14.17719829510714,13.932918511605813,14.448381145438494,14.310421526314165
14.90431092849592,13.64871263576591,13.64327752626096,14.027072585865474,14.333918794930703,13.85658266173781,14.150159298265399
14.409997733127284,14.300070015064124,13.951520613792978,13.67757274179703,13.471199587742461,14.426389238507545,14.549723025191385
14.315368985452382,13.523305234099594,13.57456763368297,13.746128177146627,13.480633568855914,13.298295945383758,14.120732272356102
14.385639103946493,13.73590228991133,13.808802260667633,13.588875056434139,14.486200557242967,14.12473788475391,14.184866147868046
14.218278956236547,14.028434038425932,12.868333331404905,13.422043350235203,13.963267151540899,13.799424893183824,13.84786139494251
13.54271045323668,13.375097667395254,14.607193823267762,13.310506972731105,13.54582860497355,13.649794933437782,14.027472421462402
14.35664477285548,14.060023868816739,13.988187896175477,13.32108484588782,13.813591394071958,14.293500907636176,14.291141101834912
13.87898041036494,13.93805178335821,13.383911648199762,13.699223432871309,13.765717236912021,13.836169826290735,13.698451396509228
14.212759887061933,13.438084010303777,14.059438149890141,14.215834292599142,13.986199686104424,13.914925439346595,13.807515727360117
14.6331015364553,13.587513836698838,13.585970982027067,13.460237476843693,13.749947767486624,14.433994646299045,13.801539996836448
14.33597954328862,14.067787635635398,13.612229888705073,13.64718357830411,14.481671721093601,13.797149561131157,14.84293988251461
14.042152712801244,13.59405572162897,13.570965308325247,14.22928494194338,14.14596666602923,14.348405968239422,13.999142804534584
14.211830232882363,13.7702883956757,13.096815388646803,14.033599644912858,13.911410652698187,14.175612428523818,13.969576355121406
14.423722033138944,13.892634758350885,13.765041429784313,13.792471895954476,13.941807058213827,13.529702831791985,14.230486183426105
15.000557975838394,14.002602048026944,13.107063143380884,13.95711444123518,14.307060797278707,13.845204018001121,13.652394189970686
13.942890077864176,13.908142263204324,14.209098048070587,13.513891751819717,14.088053042282313,13.914392185450389,13.898784727580463
14.73105869773341,14.017349333551728,13.610884541295569,14.367807517677592,13.695617882711737,14.960946820693072,13.99402184673492
14.132368305136218,14.310332429907444,13.817972134060396,13.846967058617773,14.039343286585487,14.460759976409863,13.809022225104853
14.388513091255078,13.08557545864613,14.412769292487353,14.072979186237156,14.284985668144017,14.162030589694842,14.208480814248174
13.635278881715909,14.174368661974487,13.9431786858647,14.335257021036053,13.850469058307917,13.417578715573224,14.11981783666375
14.651956086799967,14.375888917941058,13.936828659814015,13.524860472575778,14.183445640541429,13.871113668431455,14.39185081962524
14.454911699616776,13.353540962088761,13.762409335890887,13.435488563950512,13.832392424305278,13.864787220175469,13.864353465884626
14.511909834330911,13.525695088824007,13.856956077387958,13.48153977205988,14.031929987333518,14.051782138731133,14.58486146763727
14.702810389537783,13.612394192625612,13.403997113923413,13.764594441200602,14.395832221961452,13.903439877375412,14.571641534680827
13.830902253144945,14.633005371242966,13.821986002914894,14.13828073999079,14.164353570418374,14.184300328084397,14.056784461606522
15.194385175992071,13.727764397792784,13.944751511031164,13.877038417680033,13.595364140900477,13.731676844544667,13.937643197269285
15.059435646357137,14.022007163829459,14.652969597192232,13.7026949931171,14.13142843888974,14.28471129534179,14.567090344027527
14.696358237447493,13.88150553311603,13.714369304589813,13.874416993305864,14.070329520829963,14.0635511941366,14.242583515674303
14.25192679370416,13.777287948853964,14.273065091168215,13.301120862492946,14.136935168580656,14.00550901192878,13.924155701907008
